Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D058747	CHARGE Syndrome					HP:0000589	Coloboma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 200.688179774190822).	PMID:21146804; PMID:21554267; PMID:22314876; PMID:23215558; PMID:23187639	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000453	Choanal atresia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 136.4110294312581315).	PMID:21146804; PMID:23239648; PMID:22314876; PMID:23187639; PMID:21756682	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0001263	Global developmental delay			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 113.2100506730163519).	PMID:22776809; PMID:21146804; PMID:21554267; PMID:22721527; PMID:22314876	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000365	Hearing impairment			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 92.22294566272817).	PMID:22776809; PMID:21146804; PMID:21554267; PMID:23128686; PMID:22314876	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0003241	External genital hypoplasia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 85.234470156037459).	PMID:21146804; PMID:21554267; PMID:23187639; PMID:20860631; PMID:20884005	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0001510	Growth delay			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 79.8506272497950214).	PMID:21146804; PMID:21554267; PMID:22314876; PMID:20860631; PMID:21856375	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000135	Hypogonadism			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 39.180317495430056).	PMID:22144224; PMID:20389093; PMID:21856375; PMID:20884005; PMID:21596839	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0002564	Malformation of the heart and great vessels			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 35.750542317794646).	PMID:21094707; PMID:22194017; PMID:21378379; PMID:23329771; PMID:22902603	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0009911	Abnormality of the temporal bone			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 33.741654827603033).	PMID:22314876; PMID:22542139; PMID:22462537	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000458	Anosmia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 33.4307041973355444).	PMID:21856375; PMID:20884005; PMID:22399515; PMID:21041284	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000359	Abnormality of the inner ear			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 32.043678812378933).	PMID:21756682; PMID:22930484; PMID:21875659	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0001249	Intellectual disability			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 29.30814186202695).	PMID:22776809; PMID:22721527; PMID:23474979; PMID:21756682; PMID:21338411	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000044	Hypogonadotrophic hypogonadism			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 26.3282630208713833).	PMID:20860631; PMID:23526466; PMID:21041284	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0011381	Aplasia of the semicircular canal			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 25.4877213883128632).	PMID:22930484; PMID:21931733	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000324	Facial asymmetry			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 25.3849631842942823).	PMID:23142376; PMID:22302456; PMID:21338411	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0010627	Anterior pituitary hypoplasia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 21.9265490510530052).	PMID:20860631; PMID:23526466	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000028	Cryptorchidism			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 20.586075055346893).	PMID:20860631; PMID:20884005; PMID:21094707	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0004502	Bilateral choanal atresia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 20.562853800440982).	PMID:20943277; PMID:20862629	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0000377	Abnormality of the pinna			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 18.5109335349282422).	PMID:22776809; PMID:20624498	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0001827	Genital tract atresia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 13.3724693535788061).	PMID:21756682	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0011396	Abnormality of the cochlear nerve			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 13.3724693535788061).	PMID:22930484	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0011382	Hypoplasia of the semicircular canal			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 12.6186975512024251).	PMID:22930484	HPO	11.05.2015
MESH-D058747	CHARGE Syndrome					HP:0008554	Cochlear malformation			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 11.925550370642481).	PMID:22776809	HPO	11.05.2015
