Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:112310		MIM:603381			FLNB	HP:0000006																			
MIM:112310		MIM:603381			FLNB	HP:0000424		FMA:59516		PATO:0000600															
MIM:112310		MIM:603381			FLNB	HP:0001516																			
MIM:112310		MIM:603381			FLNB	HP:0002063																			
MIM:112310		MIM:603381			FLNB	HP:0002970																			
MIM:112310		MIM:603381			FLNB	HP:0002979		FMA:24979		PATO:0000406															
MIM:112310		MIM:603381			FLNB	HP:0003052																			
MIM:112310		MIM:603381			FLNB	HP:0003811																			
MIM:112310		MIM:603381			FLNB	HP:0003974																			
MIM:112310		MIM:603381			FLNB	HP:0004497		FMA:72005		PATO:0000645															
MIM:112310		MIM:603381			FLNB	HP:0004507																			
MIM:112310		MIM:603381			FLNB	HP:0005740																			
