Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000007												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000238		FMA:50801		PATO:0001853		FMA:20935						IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000256		FMA:46565		PATO:0000586								IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000639												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000930												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000931												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0000933												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0001305												ITM							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0001313												ITM							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0002078												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0002198		FMA:78469		PATO:0000586								IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0002951												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0006824		FMA:5865		PATO:0000763								IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0006887												IEA							17.02.2009	
MIM:220219	DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, MACROCEPHALY, MYOPIA,AND BRACHYTELEPHALANGY					HP:0008406												IEA							17.02.2009	
