Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:193220		MIM:607854			BEST1	HP:0000006																			
MIM:193220		MIM:607854			BEST1	HP:0000482		FMA:58238		PATO:0000587															
MIM:193220		MIM:607854			BEST1	HP:0000486																			
MIM:193220		MIM:607854			BEST1	HP:0000501																			
MIM:193220		MIM:607854			BEST1	HP:0000541		FMA:58301		PATO:0001453															
MIM:193220		MIM:607854			BEST1	HP:0000551		GO:0007601		PATO:0000014									PATO:0000460						
MIM:193220		MIM:607854			BEST1	HP:0000568																			
MIM:193220		MIM:607854			BEST1	HP:0000580																			
MIM:193220		MIM:607854			BEST1	HP:0000639																			
MIM:193220		MIM:607854			BEST1	HP:0000654																			
MIM:193220		MIM:607854			BEST1	HP:0000662																			
MIM:193220		MIM:607854			BEST1	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:193220		MIM:607854			BEST1	HP:0007661																			
MIM:193220		MIM:607854			BEST1	HP:0007801																			
MIM:193220		MIM:607854			BEST1	HP:0007819																			
MIM:193220		MIM:607854			BEST1	HP:0007902																			
MIM:193220		MIM:607854			BEST1	HP:0007985																			
