Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:608634		MIM:602195			HSPB1	HP:0000006																			
MIM:608634		MIM:602195			HSPB1	HP:0002178																			
MIM:608634		MIM:602195			HSPB1	HP:0002460		_:distal_muscle		PATO:0001779															
MIM:608634		MIM:602195			HSPB1	HP:0002522																			
MIM:608634		MIM:602195			HSPB1	HP:0002598																			
MIM:608634		MIM:602195			HSPB1	HP:0002600		FMA:7184		HP:0001265															
MIM:608634		MIM:602195			HSPB1	HP:0002601																			
MIM:608634		MIM:602195			HSPB1	HP:0003470																			
MIM:608634		MIM:602195			HSPB1	HP:0003483																			
MIM:608634		MIM:602195			HSPB1	HP:0003581																			
MIM:608634		MIM:602195			HSPB1	HP:0009053		_:distal_lower_limb_muscle		PATO:0001779															
