Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000488	Retinopathy			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000572	Visual loss			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000618	Blindness			IEA	IEA							OMIM:610951	HPO:skoehler	18.06.2010	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000648	Optic atrophy			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000750	Delayed speech and language development			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001251	Ataxia			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001268	Mental deterioration			IEA	IEA							OMIM:610951	HPO:skoehler	20.06.2010	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001272	Cerebellar atrophy			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002059	Cerebral atrophy			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002123	Generalized myoclonic seizures			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002180	Neurodegeneration			IEA	IEA							OMIM:610951	HPO:skoehler	18.06.2010	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002353	EEG abnormality			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002360	Sleep disturbance			TAS	TAS							OMIM:610951	HPO:skoehler	17.02.2009	
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0003621	Juvenile onset			IEA	IEA							OMIM:610951	HPO	17.02.2009	
OMIM:610951	#610951 CEROID LIPOFUSCINOSIS, NEURONAL, 7; CLN7					HP:0001263	Global developmental delay			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DELAYED PSYCHOMOTOR DEVELOPMENT	OMIM:610951	HPO:skoehler	17.10.2012
OMIM:610951	#610951 CEROID LIPOFUSCINOSIS, NEURONAL, 7; CLN7					HP:0003678	Rapidly progressive			IEA	IEA						OMIM-CS:MISCELLANEOUS > RAPIDLY PROGRESSIVE DISORDER	OMIM:610951	HPO:skoehler	31.05.2013
