Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0000020	Urinary incontinence			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0000648	Optic atrophy			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0000736	Short attention span			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0000750	Delayed speech and language development			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001251	Ataxia			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001260	Dysarthria			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001270	Motor delay			IEA	IEA							OMIM:250950	SKOEHLER	Jun 18, 2010	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001332	Dystonia			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001347	Hyperreflexia			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001508	Failure to thrive			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0001942	Metabolic acidosis			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0002305	Athetosis			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0002352	Leukoencephalopathy			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0002373	Febrile seizures			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0002422	Cerebral atrophy, progressive			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0002510	Spastic tetraplegia			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0003593	Infantile onset			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
OMIM:250950	3-@METHYLGLUTACONIC ACIDURIA, TYPE I					HP:0003812	Phenotypic variability			IEA	IEA							OMIM:250950	HPO	Feb 17, 2009	
