Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000006	Autosomal dominant inheritance			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000164	Abnormality of the teeth			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000486	Strabismus			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000498	Blepharitis			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000509	Conjunctivitis			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000518	Cataract			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000535	Sparse eyebrow			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000613	Photophobia			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000653	Sparse eyelashes			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000953	Hyperpigmentation of the skin			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0000972	Palmoplantar hyperkeratosis			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0001155	Abnormality of the hand			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0004322	Short stature			PCS	PCS							MIM:129500		17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0001760	Abnormality of the feet			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0001792	Small nail			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0001806	Onycholysis			IEA	IEA									17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002221	Absent axillary hair			PCS	PCS							MIM:129500		17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002555	Absent pubic hair			PCS	PCS							MIM:129500		17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002213	Fine hair			PCS	PCS							MIM:129500		17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002164	Nail dysplasia			PCS	PCS							MIM:129500		17.02.2009	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002299	Brittle hair			PCS	PCS							MIM:129500		01.03.2012	
MIM:129500	ECTODERMAL DYSPLASIA, HIDROTIC, AUTOSOMAL DOMINANT	MIM:604418	GAP JUNCTION PROTEIN, BETA-6		GJB6	HP:0002217	Slow-growing hair			PCS	PCS							MIM:129500		01.03.2012	
