Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000488	Retinopathy			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000572	Visual loss			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000618	Blindness			IEA	IEA							OMIM:610951	SKOEHLER	2010.06.18
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000648	Optic atrophy			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0000750	Delayed speech and language development			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001251	Ataxia			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001268	Mental deterioration			IEA	IEA							OMIM:610951	SKOEHLER	2010.06.20
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0001272	Cerebellar atrophy			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002059	Cerebral atrophy			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002123	Generalized myoclonic seizures			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002180	Neurodegeneration			IEA	IEA							OMIM:610951	SKOEHLER	2010.06.18
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002353	EEG abnormality			IEA	IEA							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0002360	Sleep disturbances			ITM	ITM							OMIM:610951	HPO	2009.02.17
OMIM:610951	CEROID LIPOFUSCINOSIS, NEURONAL, 7					HP:0003621	Juvenile onset			IEA	IEA							OMIM:610951	HPO	2009.02.17
