Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:607595	HPO	17.02.2009	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0000575	Scotoma			TAS	TAS							OMIM:607595	probinson	17.02.2009	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0001136	Retinal arteriolar tortuosity			IEA	IEA							OMIM:607595	HPO	17.02.2009	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0001269	Hemiparesis			IEA	IEA							OMIM:607595	SKOEHLER	20.06.2010	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0002077	Migraine with aura			IEA	IEA							OMIM:607595	HPO	17.02.2009	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0006859	Posterior leukoencephalopathy			IEA	IEA							OMIM:607595	HPO	17.02.2009	
OMIM:607595	BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE					HP:0007894	Hypopigmentation of the fundus			IEA	IEA							OMIM:607595	HPO	17.02.2009	
OMIM:607595	#607595 BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;;INFANTILE HEMIPARESIS;;RETINAL ARTERIOLAR TORTUOSITY, INFANTILE HEMIPARESIS, AND LEUKOENCEPHALOPATHY,AUTOSOMAL DOMINANTBRAIN SMALL VESSEL DISEASE WITH AXENFELD-RIEGER ANOMALY, INCLUDED;;LEUKOENCEPHALOPATHY WITH AXENFELD-RIEGER ANOMALY, INCLUDED					HP:0000646	Amblyopia			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > AMBLYOPIA (REPORTED IN 1 FAMILY)	OMIM:607595	HPO:skoehler	18.11.2012
OMIM:607595	#607595 BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;;INFANTILE HEMIPARESIS;;RETINAL ARTERIOLAR TORTUOSITY, INFANTILE HEMIPARESIS, AND LEUKOENCEPHALOPATHY,AUTOSOMAL DOMINANTBRAIN SMALL VESSEL DISEASE WITH AXENFELD-RIEGER ANOMALY, INCLUDED;;LEUKOENCEPHALOPATHY WITH AXENFELD-RIEGER ANOMALY, INCLUDED					HP:0000519	Congenital cataract			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > CONGENITAL CATARACTS (REPORTED IN 1 FAMILY)	OMIM:607595	HPO:skoehler	18.11.2012
OMIM:607595	#607595 BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;;INFANTILE HEMIPARESIS;;RETINAL ARTERIOLAR TORTUOSITY, INFANTILE HEMIPARESIS, AND LEUKOENCEPHALOPATHY,AUTOSOMAL DOMINANTBRAIN SMALL VESSEL DISEASE WITH AXENFELD-RIEGER ANOMALY, INCLUDED;;LEUKOENCEPHALOPATHY WITH AXENFELD-RIEGER ANOMALY, INCLUDED					HP:0007676	Hypoplasia of the iris			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > IRIS HYPOPLASIA (REPORTED IN 1 FAMILY)	OMIM:607595	HPO:skoehler	18.11.2012
OMIM:607595	#607595 BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;;INFANTILE HEMIPARESIS;;RETINAL ARTERIOLAR TORTUOSITY, INFANTILE HEMIPARESIS, AND LEUKOENCEPHALOPATHY,AUTOSOMAL DOMINANTBRAIN SMALL VESSEL DISEASE WITH AXENFELD-RIEGER ANOMALY, INCLUDED;;LEUKOENCEPHALOPATHY WITH AXENFELD-RIEGER ANOMALY, INCLUDED					HP:0000541	Retinal detachment			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > RETINAL DETACHMENT (REPORTED IN 1 FAMILY)	OMIM:607595	HPO:skoehler	18.11.2012
